datetime,origin,destination,price
2025-04-15T06:00:00,Paris,Brussels,549
2025-04-15T18:00:00,Paris,Brussels,391
2025-04-16T06:00:00,Paris,Brussels,798
2025-04-16T18:00:00,Paris,Brussels,346
2025-04-17T06:00:00,Paris,Brussels,482
2025-04-17T18:00:00,Paris,Brussels,615
2025-04-18T06:00:00,Paris,Brussels,155
2025-04-18T18:00:00,Paris,Brussels,580
2025-04-19T06:00:00,Paris,Brussels,332
2025-04-19T18:00:00,Paris,Brussels,414
2025-04-20T06:00:00,Paris,Brussels,197
2025-04-20T18:00:00,Paris,Brussels,780
2025-04-21T06:00:00,Paris,Brussels,335
2025-04-21T18:00:00,Paris,Brussels,631
2025-04-22T06:00:00,Paris,Brussels,166
2025-04-22T18:00:00,Paris,Brussels,606
2025-04-23T06:00:00,Paris,Brussels,453
2025-04-23T18:00:00,Paris,Brussels,625
2025-04-24T06:00:00,Paris,Brussels,492
2025-04-24T18:00:00,Paris,Brussels,557
2025-04-25T06:00:00,Paris,Brussels,173
2025-04-25T18:00:00,Paris,Brussels,221
2025-04-26T06:00:00,Paris,Brussels,120
2025-04-26T18:00:00,Paris,Brussels,394
2025-04-27T06:00:00,Paris,Brussels,190
2025-04-27T18:00:00,Paris,Brussels,709
2025-04-28T06:00:00,Paris,Brussels,118
2025-04-28T18:00:00,Paris,Brussels,182
2025-04-29T06:00:00,Paris,Brussels,677
2025-04-29T18:00:00,Paris,Brussels,547
2025-04-30T06:00:00,Paris,Brussels,403
2025-04-30T18:00:00,Paris,Brussels,273
2025-05-01T06:00:00,Paris,Brussels,207
2025-05-01T18:00:00,Paris,Brussels,319
2025-05-02T06:00:00,Paris,Brussels,790
2025-05-02T18:00:00,Paris,Brussels,651
2025-05-03T06:00:00,Paris,Brussels,650
2025-05-03T18:00:00,Paris,Brussels,415
2025-05-04T06:00:00,Paris,Brussels,450
2025-05-04T18:00:00,Paris,Brussels,760
2025-05-05T06:00:00,Paris,Brussels,193
2025-05-05T18:00:00,Paris,Brussels,634
2025-05-06T06:00:00,Paris,Brussels,719
2025-05-06T18:00:00,Paris,Brussels,266
2025-05-07T06:00:00,Paris,Brussels,215
2025-05-07T18:00:00,Paris,Brussels,301
2025-05-08T06:00:00,Paris,Brussels,170
2025-05-08T18:00:00,Paris,Brussels,440
2025-05-09T06:00:00,Paris,Brussels,351
2025-05-09T18:00:00,Paris,Brussels,477
2025-05-10T06:00:00,Paris,Brussels,184
2025-05-10T18:00:00,Paris,Brussels,273
2025-05-11T06:00:00,Paris,Brussels,526
2025-05-11T18:00:00,Paris,Brussels,275
2025-05-12T06:00:00,Paris,Brussels,737
2025-05-12T18:00:00,Paris,Brussels,735
2025-05-13T06:00:00,Paris,Brussels,712
2025-05-13T18:00:00,Paris,Brussels,288
2025-05-14T06:00:00,Paris,Brussels,553
2025-05-14T18:00:00,Paris,Brussels,590
2025-05-15T06:00:00,Paris,Brussels,809
2025-05-15T18:00:00,Paris,Brussels,327
2025-05-16T06:00:00,Paris,Brussels,434
2025-05-16T18:00:00,Paris,Brussels,715
2025-05-17T06:00:00,Paris,Brussels,544
2025-05-17T18:00:00,Paris,Brussels,422
2025-05-18T06:00:00,Paris,Brussels,591
2025-05-18T18:00:00,Paris,Brussels,847
2025-05-19T06:00:00,Paris,Brussels,813
2025-05-19T18:00:00,Paris,Brussels,500
2025-05-20T06:00:00,Paris,Brussels,620
2025-05-20T18:00:00,Paris,Brussels,437
2025-05-21T06:00:00,Paris,Brussels,254
2025-05-21T18:00:00,Paris,Brussels,680
2025-05-22T06:00:00,Paris,Brussels,461
2025-05-22T18:00:00,Paris,Brussels,309
2025-05-23T06:00:00,Paris,Brussels,521
2025-05-23T18:00:00,Paris,Brussels,228
2025-05-24T06:00:00,Paris,Brussels,165
2025-05-24T18:00:00,Paris,Brussels,250
2025-05-25T06:00:00,Paris,Brussels,352
2025-05-25T18:00:00,Paris,Brussels,590
2025-05-26T06:00:00,Paris,Brussels,385
2025-05-26T18:00:00,Paris,Brussels,573
2025-05-27T06:00:00,Paris,Brussels,687
2025-05-27T18:00:00,Paris,Brussels,747
2025-05-28T06:00:00,Paris,Brussels,723
2025-05-28T18:00:00,Paris,Brussels,225
2025-05-29T06:00:00,Paris,Brussels,282
2025-05-29T18:00:00,Paris,Brussels,246
2025-05-30T06:00:00,Paris,Brussels,438
2025-05-30T18:00:00,Paris,Brussels,585
2025-05-31T06:00:00,Paris,Brussels,201
2025-05-31T18:00:00,Paris,Brussels,451
2025-06-01T06:00:00,Paris,Brussels,158
2025-06-01T18:00:00,Paris,Brussels,550
2025-06-02T06:00:00,Paris,Brussels,653
2025-06-02T18:00:00,Paris,Brussels,258
2025-06-03T06:00:00,Paris,Brussels,539
2025-06-03T18:00:00,Paris,Brussels,233
2025-06-04T06:00:00,Paris,Brussels,191
2025-06-04T18:00:00,Paris,Brussels,302
2025-06-05T06:00:00,Paris,Brussels,271
2025-06-05T18:00:00,Paris,Brussels,240
2025-06-06T06:00:00,Paris,Brussels,591
2025-06-06T18:00:00,Paris,Brussels,210
2025-06-07T06:00:00,Paris,Brussels,249
2025-06-07T18:00:00,Paris,Brussels,810
2025-06-08T06:00:00,Paris,Brussels,117
2025-06-08T18:00:00,Paris,Brussels,90
2025-06-09T06:00:00,Paris,Brussels,532
2025-06-09T18:00:00,Paris,Brussels,283
2025-06-10T06:00:00,Paris,Brussels,296
2025-06-10T18:00:00,Paris,Brussels,741
2025-06-11T06:00:00,Paris,Brussels,443
2025-06-11T18:00:00,Paris,Brussels,673
2025-06-12T06:00:00,Paris,Brussels,274
2025-06-12T18:00:00,Paris,Brussels,394
2025-06-13T06:00:00,Paris,Brussels,734
2025-06-13T18:00:00,Paris,Brussels,544
2025-06-14T06:00:00,Paris,Brussels,654
2025-06-14T18:00:00,Paris,Brussels,434
2025-06-15T06:00:00,Paris,Brussels,380
2025-06-15T18:00:00,Paris,Brussels,322
2025-06-16T06:00:00,Paris,Brussels,224
2025-06-16T18:00:00,Paris,Brussels,359
2025-06-17T06:00:00,Paris,Brussels,146
2025-06-17T18:00:00,Paris,Brussels,694
2025-06-18T06:00:00,Paris,Brussels,179
2025-06-18T18:00:00,Paris,Brussels,146
2025-06-19T06:00:00,Paris,Brussels,400
2025-06-19T18:00:00,Paris,Brussels,710
2025-06-20T06:00:00,Paris,Brussels,805
2025-06-20T18:00:00,Paris,Brussels,380
2025-06-21T06:00:00,Paris,Brussels,157
2025-06-21T18:00:00,Paris,Brussels,655
2025-06-22T06:00:00,Paris,Brussels,513
2025-06-22T18:00:00,Paris,Brussels,251
2025-06-23T06:00:00,Paris,Brussels,215
2025-06-23T18:00:00,Paris,Brussels,587
2025-06-24T06:00:00,Paris,Brussels,336
2025-06-24T18:00:00,Paris,Brussels,336
2025-06-25T06:00:00,Paris,Brussels,174
2025-06-25T18:00:00,Paris,Brussels,577
2025-06-26T06:00:00,Paris,Brussels,552
2025-06-26T18:00:00,Paris,Brussels,421
2025-06-27T06:00:00,Paris,Brussels,732
2025-06-27T18:00:00,Paris,Brussels,247
2025-06-28T06:00:00,Paris,Brussels,286
2025-06-28T18:00:00,Paris,Brussels,561
2025-06-29T06:00:00,Paris,Brussels,793
2025-06-29T18:00:00,Paris,Brussels,170
2025-04-01T06:00:00,Paris,Amsterdam,422
2025-04-01T18:00:00,Paris,Amsterdam,479
2025-04-02T06:00:00,Paris,Amsterdam,277
2025-04-02T18:00:00,Paris,Amsterdam,291
2025-04-03T06:00:00,Paris,Amsterdam,672
2025-04-03T18:00:00,Paris,Amsterdam,562
2025-04-04T06:00:00,Paris,Amsterdam,344
2025-04-04T18:00:00,Paris,Amsterdam,353
2025-04-05T06:00:00,Paris,Amsterdam,732
2025-04-05T18:00:00,Paris,Amsterdam,638
2025-04-06T06:00:00,Paris,Amsterdam,646
2025-04-06T18:00:00,Paris,Amsterdam,771
2025-04-07T06:00:00,Paris,Amsterdam,479
2025-04-07T18:00:00,Paris,Amsterdam,359
2025-04-08T06:00:00,Paris,Amsterdam,547
2025-04-08T18:00:00,Paris,Amsterdam,54
2025-04-09T06:00:00,Paris,Amsterdam,469
2025-04-09T18:00:00,Paris,Amsterdam,470
2025-04-10T06:00:00,Paris,Amsterdam,213
2025-04-10T18:00:00,Paris,Amsterdam,62
2025-04-11T06:00:00,Paris,Amsterdam,533
2025-04-11T18:00:00,Paris,Amsterdam,366
2025-04-12T06:00:00,Paris,Amsterdam,133
2025-04-12T18:00:00,Paris,Amsterdam,548
2025-04-13T06:00:00,Paris,Amsterdam,620
2025-04-13T18:00:00,Paris,Amsterdam,413
2025-04-14T06:00:00,Paris,Amsterdam,397
2025-04-14T18:00:00,Paris,Amsterdam,300
2025-04-15T06:00:00,Paris,Amsterdam,605
2025-04-15T18:00:00,Paris,Amsterdam,591
2025-04-16T06:00:00,Paris,Amsterdam,599
2025-04-16T18:00:00,Paris,Amsterdam,401
2025-04-17T06:00:00,Paris,Amsterdam,242
2025-04-17T18:00:00,Paris,Amsterdam,741
2025-04-18T06:00:00,Paris,Amsterdam,585
2025-04-18T18:00:00,Paris,Amsterdam,674
2025-04-19T06:00:00,Paris,Amsterdam,639
2025-04-19T18:00:00,Paris,Amsterdam,551
2025-04-20T06:00:00,Paris,Amsterdam,190
2025-04-20T18:00:00,Paris,Amsterdam,379
2025-04-21T06:00:00,Paris,Amsterdam,702
2025-04-21T18:00:00,Paris,Amsterdam,611
2025-04-22T06:00:00,Paris,Amsterdam,329
2025-04-22T18:00:00,Paris,Amsterdam,212
2025-04-23T06:00:00,Paris,Amsterdam,685
2025-04-23T18:00:00,Paris,Amsterdam,705
2025-04-24T06:00:00,Paris,Amsterdam,184
2025-04-24T18:00:00,Paris,Amsterdam,50
2025-04-25T06:00:00,Paris,Amsterdam,731
2025-04-25T18:00:00,Paris,Amsterdam,320
2025-04-26T06:00:00,Paris,Amsterdam,50
2025-04-26T18:00:00,Paris,Amsterdam,201
2025-04-27T06:00:00,Paris,Amsterdam,751
2025-04-27T18:00:00,Paris,Amsterdam,280
2025-04-28T06:00:00,Paris,Amsterdam,678
2025-04-28T18:00:00,Paris,Amsterdam,259
2025-04-29T06:00:00,Paris,Amsterdam,687
2025-04-29T18:00:00,Paris,Amsterdam,351
2025-04-30T06:00:00,Paris,Amsterdam,333
2025-04-30T18:00:00,Paris,Amsterdam,658
2025-05-01T06:00:00,Paris,Amsterdam,446
2025-05-01T18:00:00,Paris,Amsterdam,367
2025-05-02T06:00:00,Paris,Amsterdam,706
2025-05-02T18:00:00,Paris,Amsterdam,268
2025-05-03T06:00:00,Paris,Amsterdam,154
2025-05-03T18:00:00,Paris,Amsterdam,703
2025-05-04T06:00:00,Paris,Amsterdam,740
2025-05-04T18:00:00,Paris,Amsterdam,427
2025-05-05T06:00:00,Paris,Amsterdam,550
2025-05-05T18:00:00,Paris,Amsterdam,513
2025-05-06T06:00:00,Paris,Amsterdam,693
2025-05-06T18:00:00,Paris,Amsterdam,276
2025-05-07T06:00:00,Paris,Amsterdam,287
2025-05-07T18:00:00,Paris,Amsterdam,515
2025-05-08T06:00:00,Paris,Amsterdam,189
2025-05-08T18:00:00,Paris,Amsterdam,720
2025-05-09T06:00:00,Paris,Amsterdam,113
2025-05-09T18:00:00,Paris,Amsterdam,441
2025-05-10T06:00:00,Paris,Amsterdam,405
2025-05-10T18:00:00,Paris,Amsterdam,227
2025-05-11T06:00:00,Paris,Amsterdam,484
2025-05-11T18:00:00,Paris,Amsterdam,440
2025-05-12T06:00:00,Paris,Amsterdam,371
2025-05-12T18:00:00,Paris,Amsterdam,180
2025-05-13T06:00:00,Paris,Amsterdam,329
2025-05-13T18:00:00,Paris,Amsterdam,280
2025-05-14T06:00:00,Paris,Amsterdam,455
2025-05-14T18:00:00,Paris,Amsterdam,164
2025-05-15T06:00:00,Paris,Amsterdam,569
2025-05-15T18:00:00,Paris,Amsterdam,707
2025-05-16T06:00:00,Paris,Amsterdam,561
2025-05-16T18:00:00,Paris,Amsterdam,700
2025-05-17T06:00:00,Paris,Amsterdam,592
2025-05-17T18:00:00,Paris,Amsterdam,484
2025-05-18T06:00:00,Paris,Amsterdam,406
2025-05-18T18:00:00,Paris,Amsterdam,749
2025-05-19T06:00:00,Paris,Amsterdam,203
2025-05-19T18:00:00,Paris,Amsterdam,300
2025-05-20T06:00:00,Paris,Amsterdam,574
2025-05-20T18:00:00,Paris,Amsterdam,414
2025-05-21T06:00:00,Paris,Amsterdam,187
2025-05-21T18:00:00,Paris,Amsterdam,596
2025-05-22T06:00:00,Paris,Amsterdam,741
2025-05-22T18:00:00,Paris,Amsterdam,571
2025-05-23T06:00:00,Paris,Amsterdam,515
2025-05-23T18:00:00,Paris,Amsterdam,656
2025-05-24T06:00:00,Paris,Amsterdam,429
2025-05-24T18:00:00,Paris,Amsterdam,405
2025-05-25T06:00:00,Paris,Amsterdam,750
2025-05-25T18:00:00,Paris,Amsterdam,269
2025-05-26T06:00:00,Paris,Amsterdam,553
2025-05-26T18:00:00,Paris,Amsterdam,559
2025-05-27T06:00:00,Paris,Amsterdam,654
2025-05-27T18:00:00,Paris,Amsterdam,351
2025-05-28T06:00:00,Paris,Amsterdam,177
2025-05-28T18:00:00,Paris,Amsterdam,745
2025-05-29T06:00:00,Paris,Amsterdam,276
2025-05-29T18:00:00,Paris,Amsterdam,763
2025-05-30T06:00:00,Paris,Amsterdam,729
2025-05-30T18:00:00,Paris,Amsterdam,549
2025-05-31T06:00:00,Paris,Amsterdam,525
2025-05-31T18:00:00,Paris,Amsterdam,250
2025-06-01T06:00:00,Paris,Amsterdam,780
2025-06-01T18:00:00,Paris,Amsterdam,244
2025-06-02T06:00:00,Paris,Amsterdam,378
2025-06-02T18:00:00,Paris,Amsterdam,783
2025-06-03T06:00:00,Paris,Amsterdam,671
2025-06-03T18:00:00,Paris,Amsterdam,789
2025-06-04T06:00:00,Paris,Amsterdam,521
2025-06-04T18:00:00,Paris,Amsterdam,302
2025-06-05T06:00:00,Paris,Amsterdam,610
2025-06-05T18:00:00,Paris,Amsterdam,396
2025-06-06T06:00:00,Paris,Amsterdam,768
2025-06-06T18:00:00,Paris,Amsterdam,488
2025-06-07T06:00:00,Paris,Amsterdam,175
2025-06-07T18:00:00,Paris,Amsterdam,747
2025-06-08T06:00:00,Paris,Amsterdam,158
2025-06-08T18:00:00,Paris,Amsterdam,618
2025-06-09T06:00:00,Paris,Amsterdam,123
2025-06-09T18:00:00,Paris,Amsterdam,556
2025-06-10T06:00:00,Paris,Amsterdam,86
2025-06-10T18:00:00,Paris,Amsterdam,342
2025-06-11T06:00:00,Paris,Amsterdam,174
2025-06-11T18:00:00,Paris,Amsterdam,280
2025-06-12T06:00:00,Paris,Amsterdam,250
2025-06-12T18:00:00,Paris,Amsterdam,334
2025-06-13T06:00:00,Paris,Amsterdam,100
2025-06-13T18:00:00,Paris,Amsterdam,617
2025-06-14T06:00:00,Paris,Amsterdam,444
2025-06-14T18:00:00,Paris,Amsterdam,270
2025-06-15T06:00:00,Paris,Amsterdam,307
2025-06-15T18:00:00,Paris,Amsterdam,455
2025-06-16T06:00:00,Paris,Amsterdam,570
2025-06-16T18:00:00,Paris,Amsterdam,683
2025-06-17T06:00:00,Paris,Amsterdam,241
2025-06-17T18:00:00,Paris,Amsterdam,450
2025-06-18T06:00:00,Paris,Amsterdam,701
2025-06-18T18:00:00,Paris,Amsterdam,500
2025-06-19T06:00:00,Paris,Amsterdam,788
2025-06-19T18:00:00,Paris,Amsterdam,413
2025-06-20T06:00:00,Paris,Amsterdam,337
2025-06-20T18:00:00,Paris,Amsterdam,318
2025-06-21T06:00:00,Paris,Amsterdam,407
2025-06-21T18:00:00,Paris,Amsterdam,653
2025-06-22T06:00:00,Paris,Amsterdam,58
2025-06-22T18:00:00,Paris,Amsterdam,142
2025-06-23T06:00:00,Paris,Amsterdam,61
2025-06-23T18:00:00,Paris,Amsterdam,514
2025-06-24T06:00:00,Paris,Amsterdam,606
2025-06-24T18:00:00,Paris,Amsterdam,248
2025-06-25T06:00:00,Paris,Amsterdam,622
2025-06-25T18:00:00,Paris,Amsterdam,437
2025-06-26T06:00:00,Paris,Amsterdam,493
2025-06-26T18:00:00,Paris,Amsterdam,271
2025-06-27T06:00:00,Paris,Amsterdam,580
2025-06-27T18:00:00,Paris,Amsterdam,363
2025-06-28T06:00:00,Paris,Amsterdam,245
2025-06-28T18:00:00,Paris,Amsterdam,543
2025-06-29T06:00:00,Paris,Amsterdam,800
2025-06-29T18:00:00,Paris,Amsterdam,829
2025-04-01T06:00:00,Brussels,Seattle,705
2025-04-01T18:00:00,Brussels,Seattle,1011
2025-04-02T06:00:00,Brussels,Seattle,1061
2025-04-02T18:00:00,Brussels,Seattle,776
2025-04-03T06:00:00,Brussels,Seattle,943
2025-04-03T18:00:00,Brussels,Seattle,798
2025-04-04T06:00:00,Brussels,Seattle,1103
2025-04-04T18:00:00,Brussels,Seattle,1183
2025-04-05T06:00:00,Brussels,Seattle,756
2025-04-05T18:00:00,Brussels,Seattle,825
2025-04-06T06:00:00,Brussels,Seattle,885
2025-04-06T18:00:00,Brussels,Seattle,854
2025-04-07T06:00:00,Brussels,Seattle,796
2025-04-07T18:00:00,Brussels,Seattle,1068
2025-04-08T06:00:00,Brussels,Seattle,644
2025-04-08T18:00:00,Brussels,Seattle,926
2025-04-09T06:00:00,Brussels,Seattle,835
2025-04-09T18:00:00,Brussels,Seattle,950
2025-04-10T06:00:00,Brussels,Seattle,951
2025-04-10T18:00:00,Brussels,Seattle,753
2025-04-11T06:00:00,Brussels,Seattle,1049
2025-04-11T18:00:00,Brussels,Seattle,1019
2025-04-12T06:00:00,Brussels,Seattle,1027
2025-04-12T18:00:00,Brussels,Seattle,758
2025-04-13T06:00:00,Brussels,Seattle,952
2025-04-13T18:00:00,Brussels,Seattle,617
2025-04-14T06:00:00,Brussels,Seattle,847
2025-04-14T18:00:00,Brussels,Seattle,1117
2025-04-15T06:00:00,Brussels,Seattle,652
2025-04-15T18:00:00,Brussels,Seattle,749
2025-04-16T06:00:00,Brussels,Seattle,1010
2025-04-16T18:00:00,Brussels,Seattle,694
2025-04-17T06:00:00,Brussels,Seattle,980
2025-04-17T18:00:00,Brussels,Seattle,1015
2025-04-18T06:00:00,Brussels,Seattle,974
2025-04-18T18:00:00,Brussels,Seattle,1209
2025-04-19T06:00:00,Brussels,Seattle,823
2025-04-19T18:00:00,Brussels,Seattle,902
2025-04-20T06:00:00,Brussels,Seattle,700
2025-04-20T18:00:00,Brussels,Seattle,1066
2025-04-21T06:00:00,Brussels,Seattle,863
2025-04-21T18:00:00,Brussels,Seattle,1060
2025-04-22T06:00:00,Brussels,Seattle,713
2025-04-22T18:00:00,Brussels,Seattle,1126
2025-04-23T06:00:00,Brussels,Seattle,605
2025-04-23T18:00:00,Brussels,Seattle,908
2025-04-24T06:00:00,Brussels,Seattle,1133
2025-04-24T18:00:00,Brussels,Seattle,779
2025-04-25T06:00:00,Brussels,Seattle,695
2025-04-25T18:00:00,Brussels,Seattle,781
2025-04-26T06:00:00,Brussels,Seattle,634
2025-04-26T18:00:00,Brussels,Seattle,1090
2025-04-27T06:00:00,Brussels,Seattle,971
2025-04-27T18:00:00,Brussels,Seattle,1050
2025-04-28T06:00:00,Brussels,Seattle,1195
2025-04-28T18:00:00,Brussels,Seattle,705
2025-04-29T06:00:00,Brussels,Seattle,840
2025-04-29T18:00:00,Brussels,Seattle,871
2025-04-30T06:00:00,Brussels,Seattle,1182
2025-04-30T18:00:00,Brussels,Seattle,1134
2025-05-01T06:00:00,Brussels,Seattle,1070
2025-05-01T18:00:00,Brussels,Seattle,768
2025-05-02T06:00:00,Brussels,Seattle,1213
2025-05-02T18:00:00,Brussels,Seattle,1079
2025-05-03T06:00:00,Brussels,Seattle,1090
2025-05-03T18:00:00,Brussels,Seattle,753
2025-05-04T06:00:00,Brussels,Seattle,1035
2025-05-04T18:00:00,Brussels,Seattle,641
2025-05-05T06:00:00,Brussels,Seattle,826
2025-05-05T18:00:00,Brussels,Seattle,966
2025-05-06T06:00:00,Brussels,Seattle,1149
2025-05-06T18:00:00,Brussels,Seattle,751
2025-05-07T06:00:00,Brussels,Seattle,678
2025-05-07T18:00:00,Brussels,Seattle,687
2025-05-08T06:00:00,Brussels,Seattle,615
2025-05-08T18:00:00,Brussels,Seattle,982
2025-05-09T06:00:00,Brussels,Seattle,1036
2025-05-09T18:00:00,Brussels,Seattle,1021
2025-05-10T06:00:00,Brussels,Seattle,908
2025-05-10T18:00:00,Brussels,Seattle,1173
2025-05-11T06:00:00,Brussels,Seattle,547
2025-05-11T18:00:00,Brussels,Seattle,1129
2025-05-12T06:00:00,Brussels,Seattle,844
2025-05-12T18:00:00,Brussels,Seattle,886
2025-05-13T06:00:00,Brussels,Seattle,897
2025-05-13T18:00:00,Brussels,Seattle,844
2025-05-14T06:00:00,Brussels,Seattle,823
2025-05-14T18:00:00,Brussels,Seattle,719
2025-05-15T06:00:00,Brussels,Seattle,731
2025-05-15T18:00:00,Brussels,Seattle,846
2025-05-16T06:00:00,Brussels,Seattle,1026
2025-05-16T18:00:00,Brussels,Seattle,832
2025-05-17T06:00:00,Brussels,Seattle,1002
2025-05-17T18:00:00,Brussels,Seattle,1027
2025-05-18T06:00:00,Brussels,Seattle,1171
2025-05-18T18:00:00,Brussels,Seattle,987
2025-05-19T06:00:00,Brussels,Seattle,664
2025-05-19T18:00:00,Brussels,Seattle,676
2025-05-20T06:00:00,Brussels,Seattle,1038
2025-05-20T18:00:00,Brussels,Seattle,764
2025-05-21T06:00:00,Brussels,Seattle,1023
2025-05-21T18:00:00,Brussels,Seattle,1013
2025-05-22T06:00:00,Brussels,Seattle,937
2025-05-22T18:00:00,Brussels,Seattle,859
2025-05-23T06:00:00,Brussels,Seattle,1119
2025-05-23T18:00:00,Brussels,Seattle,873
2025-05-24T06:00:00,Brussels,Seattle,1056
2025-05-24T18:00:00,Brussels,Seattle,794
2025-05-25T06:00:00,Brussels,Seattle,693
2025-05-25T18:00:00,Brussels,Seattle,718
2025-05-26T06:00:00,Brussels,Seattle,967
2025-05-26T18:00:00,Brussels,Seattle,1011
2025-05-27T06:00:00,Brussels,Seattle,861
2025-05-27T18:00:00,Brussels,Seattle,961
2025-05-28T06:00:00,Brussels,Seattle,1122
2025-05-28T18:00:00,Brussels,Seattle,797
2025-05-29T06:00:00,Brussels,Seattle,701
2025-05-29T18:00:00,Brussels,Seattle,977
2025-05-30T06:00:00,Brussels,Seattle,853
2025-05-30T18:00:00,Brussels,Seattle,1146
2025-05-31T06:00:00,Brussels,Seattle,1048
2025-05-31T18:00:00,Brussels,Seattle,862
2025-06-01T06:00:00,Brussels,Seattle,1168
2025-06-01T18:00:00,Brussels,Seattle,659
2025-06-02T06:00:00,Brussels,Seattle,713
2025-06-02T18:00:00,Brussels,Seattle,847
2025-06-03T06:00:00,Brussels,Seattle,822
2025-06-03T18:00:00,Brussels,Seattle,1237
2025-06-04T06:00:00,Brussels,Seattle,1009
2025-06-04T18:00:00,Brussels,Seattle,1053
2025-06-05T06:00:00,Brussels,Seattle,890
2025-06-05T18:00:00,Brussels,Seattle,1199
2025-06-06T06:00:00,Brussels,Seattle,798
2025-06-06T18:00:00,Brussels,Seattle,797
2025-06-07T06:00:00,Brussels,Seattle,726
2025-06-07T18:00:00,Brussels,Seattle,829
2025-06-08T06:00:00,Brussels,Seattle,1107
2025-06-08T18:00:00,Brussels,Seattle,1047
2025-06-09T06:00:00,Brussels,Seattle,1136
2025-06-09T18:00:00,Brussels,Seattle,821
2025-06-10T06:00:00,Brussels,Seattle,564
2025-06-10T18:00:00,Brussels,Seattle,687
2025-06-11T06:00:00,Brussels,Seattle,671
2025-06-11T18:00:00,Brussels,Seattle,639
2025-06-12T06:00:00,Brussels,Seattle,954
2025-06-12T18:00:00,Brussels,Seattle,686
2025-06-13T06:00:00,Brussels,Seattle,960
2025-06-13T18:00:00,Brussels,Seattle,1150
2025-06-14T06:00:00,Brussels,Seattle,688
2025-06-14T18:00:00,Brussels,Seattle,693
2025-06-15T06:00:00,Brussels,Seattle,850
2025-06-15T18:00:00,Brussels,Seattle,699
2025-06-16T06:00:00,Brussels,Seattle,1023
2025-06-16T18:00:00,Brussels,Seattle,877
2025-06-17T06:00:00,Brussels,Seattle,736
2025-06-17T18:00:00,Brussels,Seattle,1204
2025-06-18T06:00:00,Brussels,Seattle,932
2025-06-18T18:00:00,Brussels,Seattle,753
2025-06-19T06:00:00,Brussels,Seattle,1190
2025-06-19T18:00:00,Brussels,Seattle,763
2025-06-20T06:00:00,Brussels,Seattle,1081
2025-06-20T18:00:00,Brussels,Seattle,611
2025-06-21T06:00:00,Brussels,Seattle,929
2025-06-21T18:00:00,Brussels,Seattle,696
2025-06-22T06:00:00,Brussels,Seattle,999
2025-06-22T18:00:00,Brussels,Seattle,726
2025-06-23T06:00:00,Brussels,Seattle,1069
2025-06-23T18:00:00,Brussels,Seattle,821
2025-06-24T06:00:00,Brussels,Seattle,897
2025-06-24T18:00:00,Brussels,Seattle,1058
2025-06-25T06:00:00,Brussels,Seattle,1021
2025-06-25T18:00:00,Brussels,Seattle,831
2025-06-26T06:00:00,Brussels,Seattle,566
2025-06-26T18:00:00,Brussels,Seattle,1184
2025-06-27T06:00:00,Brussels,Seattle,915
2025-06-27T18:00:00,Brussels,Seattle,1157
2025-06-28T06:00:00,Brussels,Seattle,619
2025-06-28T18:00:00,Brussels,Seattle,796
2025-06-29T06:00:00,Brussels,Seattle,710
2025-06-29T18:00:00,Brussels,Seattle,1033
2025-04-01T06:00:00,Brussels,London,679
2025-04-01T18:00:00,Brussels,London,732
2025-04-02T06:00:00,Brussels,London,288
2025-04-02T18:00:00,Brussels,London,182
2025-04-03T06:00:00,Brussels,London,592
2025-04-03T18:00:00,Brussels,London,346
2025-04-04T06:00:00,Brussels,London,678
2025-04-04T18:00:00,Brussels,London,523
2025-04-05T06:00:00,Brussels,London,755
2025-04-05T18:00:00,Brussels,London,327
2025-04-06T06:00:00,Brussels,London,511
2025-04-06T18:00:00,Brussels,London,667
2025-04-07T06:00:00,Brussels,London,551
2025-04-07T18:00:00,Brussels,London,356
2025-04-08T06:00:00,Brussels,London,697
2025-04-08T18:00:00,Brussels,London,280
2025-04-09T06:00:00,Brussels,London,455
2025-04-09T18:00:00,Brussels,London,337
2025-04-10T06:00:00,Brussels,London,576
2025-04-10T18:00:00,Brussels,London,276
2025-04-11T06:00:00,Brussels,London,386
2025-04-11T18:00:00,Brussels,London,310
2025-04-12T06:00:00,Brussels,London,54
